Date,Local Site Name,AQS Parameter Description,County,mean_AQI,mean_Latitude,mean_Longtitude,Year,Month
2024-01-01,Bryson City,PM2.5,Swain,43.0,35.434767,-83.442133,2024,1
2024-01-01,Castle Hayne,PM2.5,New Hanover,44.5,34.364167,-77.838611,2024,1
2024-01-01,Clemmons Middle,PM2.5,Forsyth,47.5,36.026612,-80.341962,2024,1
2024-01-01,Durham Armory,PM2.5,Durham,61.0,36.0329550008979,-78.904037,2024,1
2024-01-01,Frying Pan Mountain,PM2.5,Haywood,14.0,35.379167,-82.7925,2024,1
2024-01-01,Garinger High School,Ozone,Mecklenburg,28.0,35.2401000008895,-80.785683,2024,1
2024-01-01,Garinger High School,PM2.5,Mecklenburg,42.0,35.2401000008895,-80.785683,2024,1
2024-01-01,Hattie Avenue,PM2.5,Forsyth,48.0,36.11094,-80.224501,2024,1
2024-01-01,Leggett,PM2.5,Edgecombe,38.0,35.988278,-77.5843,2024,1
2024-01-01,Linville Falls,PM2.5,Avery,14.0,35.972347,-81.933072,2024,1
2024-01-01,Mendenhall School,PM2.5,Guilford,53.0,36.1090060008986,-79.802314,2024,1
2024-01-01,Millbrook School,Ozone,Wake,25.0,35.856111,-78.574167,2024,1
2024-01-01,Millbrook School,PM2.5,Wake,61.5,35.856111,-78.574167,2024,1
2024-01-01,Old High School,PM2.5,Swain,23.0,35.498711,-83.310242,2024,1
2024-01-01,Pitt Agri. Center,PM2.5,Pitt,46.0,35.6412760008938,-77.360126,2024,1
2024-01-01,Rockwell,Ozone,Rowan,27.0,35.551868,-80.395039,2024,1
2024-01-01,Rockwell,PM2.5,Rowan,36.0,35.551868,-80.395039,2024,1
2024-01-01,West Johnston Co.,PM2.5,Johnston,46.0,35.59095,-78.4622,2024,1
2024-01-02,Bryson City,PM2.5,Swain,21.0,35.434767,-83.442133,2024,1
2024-01-02,Castle Hayne,PM2.5,New Hanover,20.5,34.364167,-77.838611,2024,1
2024-01-02,Clemmons Middle,PM2.5,Forsyth,37.0,36.026612,-80.341962,2024,1
2024-01-02,Durham Armory,PM2.5,Durham,49.0,36.0329550008979,-78.904037,2024,1
2024-01-02,Garinger High School,Ozone,Mecklenburg,23.0,35.2401000008895,-80.785683,2024,1
2024-01-02,Garinger High School,PM2.5,Mecklenburg,32.0,35.2401000008895,-80.785683,2024,1
2024-01-02,Hattie Avenue,PM2.5,Forsyth,33.0,36.11094,-80.224501,2024,1
2024-01-02,Leggett,PM2.5,Edgecombe,18.0,35.988278,-77.5843,2024,1
2024-01-02,Mendenhall School,PM2.5,Guilford,33.0,36.1090060008986,-79.802314,2024,1
2024-01-02,Millbrook School,Ozone,Wake,23.0,35.856111,-78.574167,2024,1
2024-01-02,Millbrook School,PM2.5,Wake,32.0,35.856111,-78.574167,2024,1
2024-01-02,Pitt Agri. Center,PM2.5,Pitt,12.0,35.6412760008938,-77.360126,2024,1
2024-01-02,Rockwell,Ozone,Rowan,26.0,35.551868,-80.395039,2024,1
2024-01-02,Rockwell,PM2.5,Rowan,24.0,35.551868,-80.395039,2024,1
2024-01-02,West Johnston Co.,PM2.5,Johnston,19.0,35.59095,-78.4622,2024,1
2024-01-03,Bryson City,PM2.5,Swain,34.0,35.434767,-83.442133,2024,1
2024-01-03,Castle Hayne,PM2.5,New Hanover,42.0,34.364167,-77.838611,2024,1
2024-01-03,Clemmons Middle,PM2.5,Forsyth,58.0,36.026612,-80.341962,2024,1
2024-01-03,Durham Armory,PM2.5,Durham,59.0,36.0329550008979,-78.904037,2024,1
2024-01-03,Garinger High School,Ozone,Mecklenburg,21.0,35.2401000008895,-80.785683,2024,1
2024-01-03,Garinger High School,PM2.5,Mecklenburg,52.0,35.2401000008895,-80.785683,2024,1
2024-01-03,Hattie Avenue,PM2.5,Forsyth,56.0,36.11094,-80.224501,2024,1
2024-01-03,Leggett,PM2.5,Edgecombe,41.0,35.988278,-77.5843,2024,1
2024-01-03,Mendenhall School,PM2.5,Guilford,55.0,36.1090060008986,-79.802314,2024,1
2024-01-03,Millbrook School,Ozone,Wake,21.0,35.856111,-78.574167,2024,1
2024-01-03,Millbrook School,PM2.5,Wake,54.0,35.856111,-78.574167,2024,1
2024-01-03,Pitt Agri. Center,PM2.5,Pitt,52.0,35.6412760008938,-77.360126,2024,1
2024-01-03,Rockwell,Ozone,Rowan,24.0,35.551868,-80.395039,2024,1
2024-01-03,Rockwell,PM2.5,Rowan,55.0,35.551868,-80.395039,2024,1
2024-01-03,West Johnston Co.,PM2.5,Johnston,54.0,35.59095,-78.4622,2024,1
2024-01-04,Bryson City,PM2.5,Swain,31.0,35.434767,-83.442133,2024,1
2024-01-04,Castle Hayne,PM2.5,New Hanover,50.5,34.364167,-77.838611,2024,1
2024-01-04,Clemmons Middle,PM2.5,Forsyth,32.0,36.026612,-80.341962,2024,1
2024-01-04,Durham Armory,PM2.5,Durham,55.0,36.0329550008979,-78.904037,2024,1
2024-01-04,Frying Pan Mountain,PM2.5,Haywood,16.0,35.379167,-82.7925,2024,1
2024-01-04,Garinger High School,Ozone,Mecklenburg,29.0,35.2401000008895,-80.785683,2024,1
2024-01-04,Garinger High School,PM2.5,Mecklenburg,33.0,35.2401000008895,-80.785683,2024,1
2024-01-04,Hattie Avenue,PM2.5,Forsyth,28.0,36.11094,-80.224501,2024,1
2024-01-04,Leggett,PM2.5,Edgecombe,38.0,35.988278,-77.5843,2024,1
2024-01-04,Linville Falls,PM2.5,Avery,13.0,35.972347,-81.933072,2024,1
2024-01-04,Mendenhall School,PM2.5,Guilford,31.0,36.1090060008986,-79.802314,2024,1
2024-01-04,Millbrook School,Ozone,Wake,28.0,35.856111,-78.574167,2024,1
2024-01-04,Millbrook School,PM2.5,Wake,36.5,35.856111,-78.574167,2024,1
2024-01-04,Old High School,PM2.5,Swain,27.0,35.498711,-83.310242,2024,1
2024-01-04,Pitt Agri. Center,PM2.5,Pitt,39.0,35.6412760008938,-77.360126,2024,1
2024-01-04,Rockwell,Ozone,Rowan,28.0,35.551868,-80.395039,2024,1
2024-01-04,Rockwell,PM2.5,Rowan,33.0,35.551868,-80.395039,2024,1
2024-01-04,West Johnston Co.,PM2.5,Johnston,40.0,35.59095,-78.4622,2024,1
2024-01-05,Bryson City,PM2.5,Swain,45.0,35.434767,-83.442133,2024,1
2024-01-05,Castle Hayne,PM2.5,New Hanover,34.5,34.364167,-77.838611,2024,1
2024-01-05,Clemmons Middle,PM2.5,Forsyth,54.0,36.026612,-80.341962,2024,1
2024-01-05,Durham Armory,PM2.5,Durham,58.0,36.0329550008979,-78.904037,2024,1
2024-01-05,Garinger High School,Ozone,Mecklenburg,25.0,35.2401000008895,-80.785683,2024,1
2024-01-05,Garinger High School,PM2.5,Mecklenburg,35.0,35.2401000008895,-80.785683,2024,1
2024-01-05,Hattie Avenue,PM2.5,Forsyth,46.0,36.11094,-80.224501,2024,1
2024-01-05,Leggett,PM2.5,Edgecombe,21.0,35.988278,-77.5843,2024,1
2024-01-05,Mendenhall School,PM2.5,Guilford,51.0,36.1090060008986,-79.802314,2024,1
2024-01-05,Millbrook School,Ozone,Wake,30.0,35.856111,-78.574167,2024,1
2024-01-05,Millbrook School,PM2.5,Wake,34.0,35.856111,-78.574167,2024,1
2024-01-05,Pitt Agri. Center,PM2.5,Pitt,25.0,35.6412760008938,-77.360126,2024,1
2024-01-05,Rockwell,Ozone,Rowan,25.0,35.551868,-80.395039,2024,1
2024-01-05,Rockwell,PM2.5,Rowan,43.0,35.551868,-80.395039,2024,1
2024-01-05,West Johnston Co.,PM2.5,Johnston,24.0,35.59095,-78.4622,2024,1
2024-01-06,Bryson City,PM2.5,Swain,16.0,35.434767,-83.442133,2024,1
2024-01-06,Castle Hayne,PM2.5,New Hanover,29.0,34.364167,-77.838611,2024,1
2024-01-06,Clemmons Middle,PM2.5,Forsyth,48.0,36.026612,-80.341962,2024,1
2024-01-06,Durham Armory,PM2.5,Durham,54.0,36.0329550008979,-78.904037,2024,1
2024-01-06,Garinger High School,Ozone,Mecklenburg,21.0,35.2401000008895,-80.785683,2024,1
2024-01-06,Garinger High School,PM2.5,Mecklenburg,23.0,35.2401000008895,-80.785683,2024,1
2024-01-06,Hattie Avenue,PM2.5,Forsyth,51.0,36.11094,-80.224501,2024,1
2024-01-06,Leggett,PM2.5,Edgecombe,25.0,35.988278,-77.5843,2024,1
2024-01-06,Mendenhall School,PM2.5,Guilford,48.0,36.1090060008986,-79.802314,2024,1
2024-01-06,Millbrook School,Ozone,Wake,24.0,35.856111,-78.574167,2024,1
2024-01-06,Millbrook School,PM2.5,Wake,34.0,35.856111,-78.574167,2024,1
2024-01-06,Pitt Agri. Center,PM2.5,Pitt,18.0,35.6412760008938,-77.360126,2024,1
2024-01-06,Rockwell,Ozone,Rowan,22.0,35.551868,-80.395039,2024,1
2024-01-06,Rockwell,PM2.5,Rowan,39.0,35.551868,-80.395039,2024,1
2024-01-06,West Johnston Co.,PM2.5,Johnston,20.0,35.59095,-78.4622,2024,1
2024-01-07,Bryson City,PM2.5,Swain,8.0,35.434767,-83.442133,2024,1
2024-01-07,Castle Hayne,PM2.5,New Hanover,22.0,34.364167,-77.838611,2024,1
2024-01-07,Clemmons Middle,PM2.5,Forsyth,23.5,36.026612,-80.341962,2024,1
2024-01-07,Durham Armory,PM2.5,Durham,42.0,36.0329550008979,-78.904037,2024,1
2024-01-07,Frying Pan Mountain,PM2.5,Haywood,6.0,35.379167,-82.7925,2024,1
2024-01-07,Garinger High School,Ozone,Mecklenburg,31.0,35.2401000008895,-80.785683,2024,1
2024-01-07,Garinger High School,PM2.5,Mecklenburg,15.0,35.2401000008895,-80.785683,2024,1
2024-01-07,Hattie Avenue,PM2.5,Forsyth,23.0,36.11094,-80.224501,2024,1
2024-01-07,Leggett,PM2.5,Edgecombe,11.0,35.988278,-77.5843,2024,1
2024-01-07,Linville Falls,PM2.5,Avery,5.0,35.972347,-81.933072,2024,1
2024-01-07,Mendenhall School,PM2.5,Guilford,24.0,36.1090060008986,-79.802314,2024,1
2024-01-07,Millbrook School,Ozone,Wake,30.0,35.856111,-78.574167,2024,1
2024-01-07,Millbrook School,PM2.5,Wake,18.5,35.856111,-78.574167,2024,1
2024-01-07,Old High School,PM2.5,Swain,13.0,35.498711,-83.310242,2024,1
2024-01-07,Pitt Agri. Center,PM2.5,Pitt,8.0,35.6412760008938,-77.360126,2024,1
2024-01-07,Rockwell,Ozone,Rowan,32.0,35.551868,-80.395039,2024,1
2024-01-07,Rockwell,PM2.5,Rowan,11.0,35.551868,-80.395039,2024,1
2024-01-07,West Johnston Co.,PM2.5,Johnston,13.0,35.59095,-78.4622,2024,1
2024-01-08,Bryson City,PM2.5,Swain,17.0,35.434767,-83.442133,2024,1
2024-01-08,Castle Hayne,PM2.5,New Hanover,23.0,34.364167,-77.838611,2024,1
2024-01-08,Clemmons Middle,PM2.5,Forsyth,27.0,36.026612,-80.341962,2024,1
2024-01-08,Durham Armory,PM2.5,Durham,49.0,36.0329550008979,-78.904037,2024,1
2024-01-08,Garinger High School,Ozone,Mecklenburg,29.0,35.2401000008895,-80.785683,2024,1
2024-01-08,Garinger High School,PM2.5,Mecklenburg,24.0,35.2401000008895,-80.785683,2024,1
2024-01-08,Hattie Avenue,PM2.5,Forsyth,26.0,36.11094,-80.224501,2024,1
2024-01-08,Leggett,PM2.5,Edgecombe,19.0,35.988278,-77.5843,2024,1
2024-01-08,Mendenhall School,PM2.5,Guilford,27.0,36.1090060008986,-79.802314,2024,1
2024-01-08,Millbrook School,Ozone,Wake,30.0,35.856111,-78.574167,2024,1
2024-01-08,Millbrook School,PM2.5,Wake,23.0,35.856111,-78.574167,2024,1
2024-01-08,Old High School,PM2.5,Swain,12.0,35.498711,-83.310242,2024,1
2024-01-08,Pitt Agri. Center,PM2.5,Pitt,11.0,35.6412760008938,-77.360126,2024,1
2024-01-08,Rockwell,Ozone,Rowan,30.0,35.551868,-80.395039,2024,1
2024-01-08,Rockwell,PM2.5,Rowan,27.0,35.551868,-80.395039,2024,1
2024-01-08,West Johnston Co.,PM2.5,Johnston,23.0,35.59095,-78.4622,2024,1
2024-01-09,Bryson City,PM2.5,Swain,8.0,35.434767,-83.442133,2024,1
2024-01-09,Castle Hayne,PM2.5,New Hanover,38.5,34.364167,-77.838611,2024,1
2024-01-09,Clemmons Middle,PM2.5,Forsyth,25.0,36.026612,-80.341962,2024,1
2024-01-09,Durham Armory,PM2.5,Durham,36.0,36.0329550008979,-78.904037,2024,1
2024-01-09,Garinger High School,Ozone,Mecklenburg,34.0,35.2401000008895,-80.785683,2024,1
2024-01-09,Garinger High School,PM2.5,Mecklenburg,13.0,35.2401000008895,-80.785683,2024,1
2024-01-09,Hattie Avenue,PM2.5,Forsyth,22.0,36.11094,-80.224501,2024,1
2024-01-09,Leggett,PM2.5,Edgecombe,38.0,35.988278,-77.5843,2024,1
2024-01-09,Mendenhall School,PM2.5,Guilford,27.0,36.1090060008986,-79.802314,2024,1
2024-01-09,Millbrook School,PM2.5,Wake,25.0,35.856111,-78.574167,2024,1
2024-01-09,Pitt Agri. Center,PM2.5,Pitt,27.0,35.6412760008938,-77.360126,2024,1
2024-01-09,Rockwell,Ozone,Rowan,34.0,35.551868,-80.395039,2024,1
2024-01-09,Rockwell,PM2.5,Rowan,16.0,35.551868,-80.395039,2024,1
2024-01-09,West Johnston Co.,PM2.5,Johnston,24.0,35.59095,-78.4622,2024,1
2024-01-10,Bryson City,PM2.5,Swain,20.0,35.434767,-83.442133,2024,1
2024-01-10,Castle Hayne,PM2.5,New Hanover,28.5,34.364167,-77.838611,2024,1
2024-01-10,Clemmons Middle,PM2.5,Forsyth,21.0,36.026612,-80.341962,2024,1
2024-01-10,Durham Armory,PM2.5,Durham,44.0,36.0329550008979,-78.904037,2024,1
2024-01-10,Garinger High School,Ozone,Mecklenburg,23.0,35.2401000008895,-80.785683,2024,1
2024-01-10,Garinger High School,PM2.5,Mecklenburg,11.0,35.2401000008895,-80.785683,2024,1
2024-01-10,Hattie Avenue,PM2.5,Forsyth,19.0,36.11094,-80.224501,2024,1
2024-01-10,Leggett,PM2.5,Edgecombe,3.0,35.988278,-77.5843,2024,1
2024-01-10,Linville Falls,PM2.5,Avery,6.0,35.972347,-81.933072,2024,1
2024-01-10,Mendenhall School,PM2.5,Guilford,24.0,36.1090060008986,-79.802314,2024,1
2024-01-10,Millbrook School,Ozone,Wake,21.0,35.856111,-78.574167,2024,1
2024-01-10,Millbrook School,PM2.5,Wake,22.0,35.856111,-78.574167,2024,1
2024-01-10,Pitt Agri. Center,PM2.5,Pitt,2.0,35.6412760008938,-77.360126,2024,1
2024-01-10,Rockwell,PM2.5,Rowan,8.0,35.551868,-80.395039,2024,1
2024-01-10,West Johnston Co.,PM2.5,Johnston,16.0,35.59095,-78.4622,2024,1
2024-01-11,Bryson City,PM2.5,Swain,32.0,35.434767,-83.442133,2024,1
2024-01-11,Castle Hayne,PM2.5,New Hanover,29.5,34.364167,-77.838611,2024,1
2024-01-11,Clemmons Middle,PM2.5,Forsyth,37.0,36.026612,-80.341962,2024,1
2024-01-11,Durham Armory,PM2.5,Durham,58.0,36.0329550008979,-78.904037,2024,1
2024-01-11,Garinger High School,Ozone,Mecklenburg,28.0,35.2401000008895,-80.785683,2024,1
2024-01-11,Garinger High School,PM2.5,Mecklenburg,45.0,35.2401000008895,-80.785683,2024,1
2024-01-11,Hattie Avenue,PM2.5,Forsyth,49.0,36.11094,-80.224501,2024,1
2024-01-11,Leggett,PM2.5,Edgecombe,33.0,35.988278,-77.5843,2024,1
2024-01-11,Mendenhall School,PM2.5,Guilford,46.0,36.1090060008986,-79.802314,2024,1
2024-01-11,Millbrook School,Ozone,Wake,23.0,35.856111,-78.574167,2024,1
2024-01-11,Millbrook School,PM2.5,Wake,54.0,35.856111,-78.574167,2024,1
2024-01-11,Old High School,PM2.5,Swain,12.0,35.498711,-83.310242,2024,1
2024-01-11,Pitt Agri. Center,PM2.5,Pitt,30.0,35.6412760008938,-77.360126,2024,1
2024-01-11,Rockwell,PM2.5,Rowan,58.0,35.551868,-80.395039,2024,1
2024-01-11,West Johnston Co.,PM2.5,Johnston,37.0,35.59095,-78.4622,2024,1
2024-01-12,Bryson City,PM2.5,Swain,33.0,35.434767,-83.442133,2024,1
2024-01-12,Castle Hayne,PM2.5,New Hanover,42.0,34.364167,-77.838611,2024,1
2024-01-12,Clemmons Middle,PM2.5,Forsyth,53.0,36.026612,-80.341962,2024,1
2024-01-12,Durham Armory,PM2.5,Durham,58.0,36.0329550008979,-78.904037,2024,1
2024-01-12,Garinger High School,Ozone,Mecklenburg,29.0,35.2401000008895,-80.785683,2024,1
2024-01-12,Garinger High School,PM2.5,Mecklenburg,52.0,35.2401000008895,-80.785683,2024,1
2024-01-12,Hattie Avenue,PM2.5,Forsyth,49.0,36.11094,-80.224501,2024,1
2024-01-12,Leggett,PM2.5,Edgecombe,45.0,35.988278,-77.5843,2024,1
2024-01-12,Mendenhall School,PM2.5,Guilford,55.0,36.1090060008986,-79.802314,2024,1
2024-01-12,Millbrook School,Ozone,Wake,34.0,35.856111,-78.574167,2024,1
2024-01-12,Millbrook School,PM2.5,Wake,57.0,35.856111,-78.574167,2024,1
2024-01-12,Pitt Agri. Center,PM2.5,Pitt,40.0,35.6412760008938,-77.360126,2024,1
2024-01-12,Rockwell,Ozone,Rowan,31.0,35.551868,-80.395039,2024,1
2024-01-12,Rockwell,PM2.5,Rowan,55.0,35.551868,-80.395039,2024,1
2024-01-12,West Johnston Co.,PM2.5,Johnston,44.0,35.59095,-78.4622,2024,1
2024-01-13,Bryson City,PM2.5,Swain,13.0,35.434767,-83.442133,2024,1
2024-01-13,Castle Hayne,PM2.5,New Hanover,29.0,34.364167,-77.838611,2024,1
2024-01-13,Clemmons Middle,PM2.5,Forsyth,23.0,36.026612,-80.341962,2024,1
2024-01-13,Durham Armory,PM2.5,Durham,44.0,36.0329550008979,-78.904037,2024,1
2024-01-13,Frying Pan Mountain,PM2.5,Haywood,6.0,35.379167,-82.7925,2024,1
2024-01-13,Garinger High School,Ozone,Mecklenburg,31.0,35.2401000008895,-80.785683,2024,1
2024-01-13,Garinger High School,PM2.5,Mecklenburg,28.0,35.2401000008895,-80.785683,2024,1
2024-01-13,Hattie Avenue,PM2.5,Forsyth,24.0,36.11094,-80.224501,2024,1
2024-01-13,Leggett,PM2.5,Edgecombe,0.0,35.988278,-77.5843,2024,1
2024-01-13,Linville Falls,PM2.5,Avery,11.0,35.972347,-81.933072,2024,1
2024-01-13,Mendenhall School,PM2.5,Guilford,22.0,36.1090060008986,-79.802314,2024,1
2024-01-13,Millbrook School,Ozone,Wake,32.0,35.856111,-78.574167,2024,1
2024-01-13,Millbrook School,PM2.5,Wake,21.0,35.856111,-78.574167,2024,1
2024-01-13,Pitt Agri. Center,PM2.5,Pitt,11.0,35.6412760008938,-77.360126,2024,1
2024-01-13,Rockwell,Ozone,Rowan,32.0,35.551868,-80.395039,2024,1
2024-01-13,Rockwell,PM2.5,Rowan,18.0,35.551868,-80.395039,2024,1
2024-01-13,West Johnston Co.,PM2.5,Johnston,19.0,35.59095,-78.4622,2024,1
2024-01-14,Bryson City,PM2.5,Swain,36.0,35.434767,-83.442133,2024,1
2024-01-14,Castle Hayne,PM2.5,New Hanover,25.0,34.364167,-77.838611,2024,1
2024-01-14,Clemmons Middle,PM2.5,Forsyth,26.0,36.026612,-80.341962,2024,1
2024-01-14,Durham Armory,PM2.5,Durham,53.0,36.0329550008979,-78.904037,2024,1
2024-01-14,Garinger High School,Ozone,Mecklenburg,38.0,35.2401000008895,-80.785683,2024,1
2024-01-14,Garinger High School,PM2.5,Mecklenburg,23.0,35.2401000008895,-80.785683,2024,1
2024-01-14,Hattie Avenue,PM2.5,Forsyth,25.0,36.11094,-80.224501,2024,1
2024-01-14,Leggett,PM2.5,Edgecombe,27.0,35.988278,-77.5843,2024,1
2024-01-14,Mendenhall School,PM2.5,Guilford,32.0,36.1090060008986,-79.802314,2024,1
2024-01-14,Millbrook School,Ozone,Wake,33.0,35.856111,-78.574167,2024,1
2024-01-14,Millbrook School,PM2.5,Wake,28.0,35.856111,-78.574167,2024,1
2024-01-14,Old High School,PM2.5,Swain,26.0,35.498711,-83.310242,2024,1
2024-01-14,Pitt Agri. Center,PM2.5,Pitt,18.0,35.6412760008938,-77.360126,2024,1
2024-01-14,Rockwell,Ozone,Rowan,36.0,35.551868,-80.395039,2024,1
2024-01-14,Rockwell,PM2.5,Rowan,28.0,35.551868,-80.395039,2024,1
2024-01-14,West Johnston Co.,PM2.5,Johnston,27.0,35.59095,-78.4622,2024,1
2024-01-15,Bryson City,PM2.5,Swain,43.0,35.434767,-83.442133,2024,1
2024-01-15,Castle Hayne,PM2.5,New Hanover,22.0,34.364167,-77.838611,2024,1
2024-01-15,Clemmons Middle,PM2.5,Forsyth,34.0,36.026612,-80.341962,2024,1
2024-01-15,Durham Armory,PM2.5,Durham,52.0,36.0329550008979,-78.904037,2024,1
2024-01-15,Garinger High School,Ozone,Mecklenburg,25.0,35.2401000008895,-80.785683,2024,1
2024-01-15,Garinger High School,PM2.5,Mecklenburg,44.0,35.2401000008895,-80.785683,2024,1
2024-01-15,Hattie Avenue,PM2.5,Forsyth,33.0,36.11094,-80.224501,2024,1
2024-01-15,Leggett,PM2.5,Edgecombe,22.0,35.988278,-77.5843,2024,1
2024-01-15,Mendenhall School,PM2.5,Guilford,39.0,36.1090060008986,-79.802314,2024,1
2024-01-15,Millbrook School,Ozone,Wake,23.0,35.856111,-78.574167,2024,1
2024-01-15,Millbrook School,PM2.5,Wake,28.0,35.856111,-78.574167,2024,1
2024-01-15,Pitt Agri. Center,PM2.5,Pitt,24.0,35.6412760008938,-77.360126,2024,1
2024-01-15,Rockwell,Ozone,Rowan,19.0,35.551868,-80.395039,2024,1
2024-01-15,Rockwell,PM2.5,Rowan,43.0,35.551868,-80.395039,2024,1
2024-01-15,West Johnston Co.,PM2.5,Johnston,30.0,35.59095,-78.4622,2024,1
2024-01-16,Bryson City,PM2.5,Swain,14.0,35.434767,-83.442133,2024,1
2024-01-16,Castle Hayne,PM2.5,New Hanover,34.5,34.364167,-77.838611,2024,1
2024-01-16,Clemmons Middle,PM2.5,Forsyth,33.0,36.026612,-80.341962,2024,1
2024-01-16,Durham Armory,PM2.5,Durham,54.0,36.0329550008979,-78.904037,2024,1
2024-01-16,Frying Pan Mountain,PM2.5,Haywood,10.0,35.379167,-82.7925,2024,1
2024-01-16,Garinger High School,Ozone,Mecklenburg,31.0,35.2401000008895,-80.785683,2024,1
2024-01-16,Garinger High School,PM2.5,Mecklenburg,47.0,35.2401000008895,-80.785683,2024,1
2024-01-16,Hattie Avenue,PM2.5,Forsyth,29.5,36.11094,-80.224501,2024,1
2024-01-16,Leggett,PM2.5,Edgecombe,31.0,35.988278,-77.5843,2024,1
2024-01-16,Linville Falls,PM2.5,Avery,17.0,35.972347,-81.933072,2024,1
2024-01-16,Mendenhall School,PM2.5,Guilford,39.0,36.1090060008986,-79.802314,2024,1
2024-01-16,Millbrook School,Ozone,Wake,29.0,35.856111,-78.574167,2024,1
2024-01-16,Millbrook School,PM2.5,Wake,38.0,35.856111,-78.574167,2024,1
2024-01-16,Pitt Agri. Center,PM2.5,Pitt,29.0,35.6412760008938,-77.360126,2024,1
2024-01-16,Rockwell,Ozone,Rowan,30.0,35.551868,-80.395039,2024,1
2024-01-16,Rockwell,PM2.5,Rowan,34.0,35.551868,-80.395039,2024,1
2024-01-16,West Johnston Co.,PM2.5,Johnston,32.0,35.59095,-78.4622,2024,1
2024-01-17,Bryson City,PM2.5,Swain,12.0,35.434767,-83.442133,2024,1
2024-01-17,Castle Hayne,PM2.5,New Hanover,36.0,34.364167,-77.838611,2024,1
2024-01-17,Clemmons Middle,PM2.5,Forsyth,40.0,36.026612,-80.341962,2024,1
2024-01-17,Durham Armory,PM2.5,Durham,55.0,36.0329550008979,-78.904037,2024,1
2024-01-17,Garinger High School,Ozone,Mecklenburg,30.0,35.2401000008895,-80.785683,2024,1
2024-01-17,Garinger High School,PM2.5,Mecklenburg,31.0,35.2401000008895,-80.785683,2024,1
2024-01-17,Hattie Avenue,PM2.5,Forsyth,26.0,36.11094,-80.224501,2024,1
2024-01-17,Leggett,PM2.5,Edgecombe,19.0,35.988278,-77.5843,2024,1
2024-01-17,Millbrook School,Ozone,Wake,31.0,35.856111,-78.574167,2024,1
2024-01-17,Millbrook School,PM2.5,Wake,29.0,35.856111,-78.574167,2024,1
2024-01-17,Old High School,PM2.5,Swain,13.0,35.498711,-83.310242,2024,1
2024-01-17,Pitt Agri. Center,PM2.5,Pitt,20.0,35.6412760008938,-77.360126,2024,1
2024-01-17,Rockwell,Ozone,Rowan,31.0,35.551868,-80.395039,2024,1
2024-01-17,Rockwell,PM2.5,Rowan,24.0,35.551868,-80.395039,2024,1
2024-01-17,West Johnston Co.,PM2.5,Johnston,22.0,35.59095,-78.4622,2024,1
2024-01-18,Bryson City,PM2.5,Swain,32.0,35.434767,-83.442133,2024,1
2024-01-18,Castle Hayne,PM2.5,New Hanover,40.5,34.364167,-77.838611,2024,1
2024-01-18,Clemmons Middle,PM2.5,Forsyth,54.0,36.026612,-80.341962,2024,1
2024-01-18,Durham Armory,PM2.5,Durham,56.0,36.0329550008979,-78.904037,2024,1
2024-01-18,Garinger High School,Ozone,Mecklenburg,33.0,35.2401000008895,-80.785683,2024,1
2024-01-18,Garinger High School,PM2.5,Mecklenburg,39.0,35.2401000008895,-80.785683,2024,1
2024-01-18,Hattie Avenue,PM2.5,Forsyth,41.0,36.11094,-80.224501,2024,1
2024-01-18,Leggett,PM2.5,Edgecombe,39.0,35.988278,-77.5843,2024,1
2024-01-18,Millbrook School,Ozone,Wake,32.0,35.856111,-78.574167,2024,1
2024-01-18,Millbrook School,PM2.5,Wake,47.0,35.856111,-78.574167,2024,1
2024-01-18,Pitt Agri. Center,PM2.5,Pitt,38.0,35.6412760008938,-77.360126,2024,1
2024-01-18,Rockwell,Ozone,Rowan,32.0,35.551868,-80.395039,2024,1
2024-01-18,Rockwell,PM2.5,Rowan,42.0,35.551868,-80.395039,2024,1
2024-01-18,West Johnston Co.,PM2.5,Johnston,44.0,35.59095,-78.4622,2024,1
2024-01-19,Bryson City,PM2.5,Swain,22.0,35.434767,-83.442133,2024,1
2024-01-19,Castle Hayne,PM2.5,New Hanover,37.0,34.364167,-77.838611,2024,1
2024-01-19,Clemmons Middle,PM2.5,Forsyth,31.5,36.026612,-80.341962,2024,1
2024-01-19,Durham Armory,PM2.5,Durham,60.0,36.0329550008979,-78.904037,2024,1
2024-01-19,Frying Pan Mountain,PM2.5,Haywood,15.0,35.379167,-82.7925,2024,1
2024-01-19,Garinger High School,Ozone,Mecklenburg,33.0,35.2401000008895,-80.785683,2024,1
2024-01-19,Garinger High School,PM2.5,Mecklenburg,34.5,35.2401000008895,-80.785683,2024,1
2024-01-19,Hattie Avenue,PM2.5,Forsyth,33.5,36.11094,-80.224501,2024,1
2024-01-19,Leggett,PM2.5,Edgecombe,27.0,35.988278,-77.5843,2024,1
2024-01-19,Linville Falls,PM2.5,Avery,23.0,35.972347,-81.933072,2024,1
2024-01-19,Millbrook School,Ozone,Wake,33.0,35.856111,-78.574167,2024,1
2024-01-19,Millbrook School,PM2.5,Wake,41.5,35.856111,-78.574167,2024,1
2024-01-19,Pitt Agri. Center,PM2.5,Pitt,34.0,35.6412760008938,-77.360126,2024,1
2024-01-19,Rockwell,Ozone,Rowan,33.0,35.551868,-80.395039,2024,1
2024-01-19,Rockwell,PM2.5,Rowan,31.0,35.551868,-80.395039,2024,1
2024-01-19,West Johnston Co.,PM2.5,Johnston,43.0,35.59095,-78.4622,2024,1
